timestamp,status,reason,x_mm,y_mm,z_mm,u_deg
2026-04-27T17:09:10,OK,words_enviadas,37.34,123.21,50.000,199.72
2026-04-27T17:09:12,OK,words_enviadas,122.46,99.50,50.000,48.62
2026-04-27T17:09:15,OK,words_enviadas,59.96,39.16,50.000,319.97
2026-04-27T17:09:17,OK,words_enviadas,61.03,43.16,50.000,319.97
2026-04-27T17:09:19,OK,words_enviadas,175.23,156.14,50.000,320.71
2026-04-27T17:09:21,OK,words_enviadas,146.51,120.00,50.000,29.17
2026-04-27T17:09:24,OK,words_enviadas,145.90,121.99,50.000,29.15
2026-04-27T17:09:24,OK,words_enviadas,34.96,171.84,50.000,0.00
2026-04-27T17:09:26,OK,words_enviadas,41.76,173.29,50.000,0.00
2026-04-27T17:09:27,OK,words_enviadas,134.82,43.71,50.000,0.00
2026-04-27T17:09:30,OK,words_enviadas,133.01,45.98,50.000,0.00
2026-04-27T17:09:31,OK,words_enviadas,21.47,69.19,50.000,168.02
2026-04-27T17:09:33,OK,words_enviadas,28.96,68.01,50.000,168.11
2026-04-27T17:09:34,OK,words_enviadas,30.77,92.63,50.000,169.11
2026-04-27T17:09:35,OK,words_enviadas,91.88,21.71,50.000,270.00
2026-04-27T17:09:38,OK,words_enviadas,118.18,148.18,50.000,164.05
2026-04-27T17:09:40,OK,words_enviadas,178.96,112.80,50.000,0.00
2026-04-27T17:09:43,OK,words_enviadas,181.11,114.41,50.000,0.00
2026-04-27T17:09:43,OK,words_enviadas,95.51,182.99,50.000,72.76
2026-04-27T17:09:44,OK,words_enviadas,133.57,185.44,50.000,72.76
2026-04-27T17:09:55,FAIL,sin_deteccion_timeout,,,,
2026-04-27T17:10:57,OK,words_enviadas,143.41,77.96,50.000,270.00
2026-04-27T17:10:59,OK,words_enviadas,143.41,77.96,50.000,270.00
2026-04-27T17:11:01,OK,words_enviadas,143.41,77.96,50.000,270.00
2026-04-27T17:11:03,OK,words_enviadas,142.49,77.02,50.000,270.00
2026-04-27T17:11:06,OK,words_enviadas,141.70,77.96,50.000,270.00
2026-04-27T17:11:08,OK,words_enviadas,141.70,77.96,50.000,270.00
2026-04-27T17:11:09,OK,words_enviadas,95.91,41.07,50.000,320.06
2026-04-27T17:11:11,OK,words_enviadas,98.55,40.95,50.000,320.06
2026-04-27T17:11:12,OK,words_enviadas,29.50,141.87,50.000,154.70
2026-04-27T17:11:13,OK,words_enviadas,59.41,68.53,50.000,123.69
2026-04-27T17:11:15,OK,words_enviadas,72.14,74.86,50.000,118.30
2026-04-27T17:11:16,OK,words_enviadas,58.96,63.92,50.000,180.00
2026-04-27T17:11:17,OK,words_enviadas,94.27,122.85,50.000,336.04
2026-04-27T17:11:19,OK,words_enviadas,93.61,122.58,50.000,335.73
2026-04-27T17:11:20,OK,words_enviadas,153.91,132.65,50.000,11.59
2026-04-27T17:11:22,OK,words_enviadas,154.72,121.51,50.000,0.00
2026-04-27T17:11:23,OK,words_enviadas,36.14,139.07,50.000,0.00
2026-04-27T17:11:25,OK,words_enviadas,52.29,143.32,50.000,0.00
2026-04-27T17:11:27,OK,words_enviadas,143.41,77.63,50.000,270.00
2026-04-27T17:11:29,OK,words_enviadas,141.70,77.96,50.000,270.00
2026-04-27T17:11:32,OK,words_enviadas,68.89,107.03,50.000,341.26
2026-04-27T17:11:32,OK,words_enviadas,47.97,102.86,50.000,345.65
2026-04-27T17:11:33,OK,words_enviadas,71.38,105.52,50.000,345.96
2026-04-27T17:11:44,FAIL,sin_deteccion_timeout,,,,
2026-04-27T17:11:47,OK,words_enviadas,60.99,192.68,50.000,180.00
2026-04-27T17:11:47,OK,words_enviadas,50.15,105.71,50.000,345.62
2026-04-27T17:11:48,OK,words_enviadas,43.60,43.49,50.000,180.00
2026-04-27T17:11:50,OK,words_enviadas,44.32,43.49,50.000,180.00
2026-04-27T17:11:52,OK,words_enviadas,42.36,43.49,50.000,180.00
2026-04-27T17:11:54,OK,words_enviadas,43.60,43.49,50.000,180.00
2026-04-27T17:11:54,OK,words_enviadas,110.18,129.99,50.000,332.10
2026-04-27T17:11:57,OK,words_enviadas,127.47,92.75,50.000,230.83
2026-04-27T17:11:57,OK,words_enviadas,137.23,124.79,50.000,50.19
2026-04-27T17:11:57,OK,words_enviadas,174.37,158.50,50.000,227.86
2026-04-27T17:11:58,OK,words_enviadas,92.63,34.98,50.000,285.17
2026-04-27T17:12:01,OK,words_enviadas,93.08,32.13,50.000,285.68
2026-04-27T17:12:03,OK,words_enviadas,88.41,43.08,50.000,270.00
2026-04-27T17:12:06,OK,words_enviadas,80.03,41.69,50.000,288.78
2026-04-27T17:12:08,OK,words_enviadas,80.05,41.68,50.000,288.43
2026-04-27T17:12:10,OK,words_enviadas,80.05,41.68,50.000,288.43
2026-04-27T17:12:13,OK,words_enviadas,80.14,41.71,50.000,288.43
2026-04-27T17:12:15,OK,words_enviadas,81.56,39.71,50.000,288.43
2026-04-27T17:12:18,OK,words_enviadas,120.59,106.74,50.000,180.00
2026-04-27T17:12:18,OK,words_enviadas,120.59,107.34,50.000,225.00
2026-04-27T17:12:19,OK,words_enviadas,120.59,104.33,50.000,180.00
2026-04-27T17:12:20,OK,words_enviadas,118.26,108.16,50.000,225.00
2026-04-27T17:12:20,OK,words_enviadas,131.94,57.45,50.000,120.51
2026-04-27T17:12:22,OK,words_enviadas,134.10,58.18,50.000,119.98
2026-04-27T17:12:24,OK,words_enviadas,134.16,58.26,50.000,119.62
2026-04-27T17:12:27,OK,words_enviadas,132.62,57.12,50.000,119.98
2026-04-27T17:12:29,OK,words_enviadas,131.79,58.07,50.000,120.47
2026-04-27T17:12:32,OK,words_enviadas,132.63,56.82,50.000,120.47
2026-04-27T17:12:34,OK,words_enviadas,132.63,56.82,50.000,119.62
2026-04-27T17:12:37,OK,words_enviadas,132.63,56.82,50.000,120.47
2026-04-27T17:12:39,OK,words_enviadas,131.72,58.89,50.000,119.74
2026-04-27T17:12:41,OK,words_enviadas,131.79,57.12,50.000,120.47
2026-04-27T17:12:44,OK,words_enviadas,131.79,56.99,50.000,119.74
2026-04-27T17:12:46,OK,words_enviadas,131.79,57.12,50.000,119.98
2026-04-27T17:12:49,OK,words_enviadas,131.79,58.76,50.000,119.62
2026-04-27T17:12:51,OK,words_enviadas,131.78,58.62,50.000,120.47
2026-04-27T17:12:53,OK,words_enviadas,131.73,56.82,50.000,120.47
2026-04-27T17:12:59,OK,words_enviadas,132.47,56.86,50.000,120.47
2026-04-27T17:13:01,OK,words_enviadas,132.69,57.12,50.000,119.62
2026-04-27T17:13:04,OK,words_enviadas,131.72,58.89,50.000,120.47
2026-04-27T17:13:08,OK,words_enviadas,131.72,58.89,50.000,119.74
2026-04-27T17:13:10,OK,words_enviadas,131.79,58.89,50.000,119.74
2026-04-27T17:13:13,OK,words_enviadas,132.47,56.86,50.000,119.62
2026-04-27T17:15:05,OK,words_enviadas,123.86,113.96,50.000,75.86
2026-04-27T17:15:14,OK,words_enviadas,123.53,115.33,50.000,76.57
2026-04-27T17:15:19,OK,words_enviadas,87.63,89.67,50.000,211.43
2026-04-27T17:15:22,OK,words_enviadas,86.44,91.70,50.000,211.61
2026-04-27T17:15:24,OK,words_enviadas,108.49,78.39,50.000,136.20
2026-04-27T17:15:25,OK,words_enviadas,164.58,88.55,50.000,136.20
2026-04-27T17:15:25,OK,words_enviadas,168.03,70.74,50.000,271.51
2026-04-27T17:15:25,OK,words_enviadas,121.69,109.17,50.000,225.00
2026-04-27T17:15:27,OK,words_enviadas,49.46,86.24,50.000,345.96
2026-04-27T17:15:27,OK,words_enviadas,28.98,86.54,50.000,4.27
2026-04-27T17:15:28,OK,words_enviadas,49.66,87.03,50.000,353.23
2026-04-27T17:15:30,OK,words_enviadas,132.40,56.89,50.000,118.93
2026-04-27T17:15:33,OK,words_enviadas,128.93,65.07,50.000,118.35
2026-04-27T17:15:34,OK,words_enviadas,41.41,136.74,50.000,333.02
2026-04-27T17:15:35,OK,words_enviadas,62.60,138.32,50.000,333.43
2026-04-27T17:15:37,OK,words_enviadas,82.34,51.60,50.000,284.04
2026-04-27T17:15:40,OK,words_enviadas,82.53,39.50,50.000,284.56
2026-04-27T17:15:42,OK,words_enviadas,32.18,41.71,50.000,180.00
2026-04-27T17:15:44,OK,words_enviadas,45.67,40.59,50.000,178.90
2026-04-27T17:15:46,OK,words_enviadas,138.97,155.92,50.000,224.14
2026-04-27T17:15:48,OK,words_enviadas,162.97,90.25,50.000,183.54
2026-04-27T17:15:51,OK,words_enviadas,164.84,89.23,50.000,182.52
2026-04-27T17:15:51,OK,words_enviadas,67.27,162.83,50.000,333.89
2026-04-27T17:15:52,OK,words_enviadas,98.46,168.66,50.000,334.27
2026-04-27T17:15:58,OK,words_enviadas,208.00,166.61,50.000,212.01
2026-04-27T17:16:06,OK,words_enviadas,80.60,160.26,50.000,279.27
2026-04-27T17:16:07,OK,words_enviadas,112.01,104.73,50.000,8.53
2026-04-27T17:16:07,OK,words_enviadas,136.79,22.21,50.000,67.29
2026-04-27T17:16:10,OK,words_enviadas,136.11,25.33,50.000,67.81
2026-04-27T17:16:12,OK,words_enviadas,136.03,20.16,50.000,74.36
2026-04-27T17:16:14,OK,words_enviadas,143.92,25.62,50.000,53.21
2026-04-27T17:16:16,OK,words_enviadas,143.92,25.62,50.000,53.21
2026-04-27T17:16:18,OK,words_enviadas,143.56,25.60,50.000,52.09
2026-04-27T17:16:20,OK,words_enviadas,143.57,25.62,50.000,52.09
2026-04-27T17:16:21,OK,words_enviadas,137.66,18.71,50.000,73.91
2026-04-27T17:16:22,OK,words_enviadas,130.97,10.54,50.000,47.73
2026-04-27T17:16:24,OK,words_enviadas,137.45,18.27,50.000,73.30
2026-04-27T17:16:25,OK,words_enviadas,130.91,10.63,50.000,52.09
2026-04-27T17:16:25,OK,words_enviadas,138.25,18.54,50.000,72.35
2026-04-27T17:16:28,OK,words_enviadas,143.91,25.71,50.000,53.21
2026-04-27T17:16:30,OK,words_enviadas,137.53,18.39,50.000,73.74
2026-04-27T17:16:31,OK,words_enviadas,143.51,25.54,50.000,52.09
2026-04-27T17:20:18,OK,words_enviadas,86.32,25.45,50.000,298.83
2026-04-27T17:20:27,OK,words_enviadas,86.77,25.16,50.000,299.01
2026-04-27T17:20:31,OK,words_enviadas,86.61,24.93,50.000,298.93
2026-04-27T17:20:33,OK,words_enviadas,104.04,77.89,50.000,299.65
2026-04-27T17:20:35,OK,words_enviadas,104.09,77.87,50.000,299.50
2026-04-27T17:20:37,OK,words_enviadas,26.90,154.87,50.000,326.96
2026-04-27T17:20:37,OK,words_enviadas,25.76,151.06,50.000,348.97
2026-04-27T17:20:39,OK,words_enviadas,40.18,154.11,50.000,346.29
2026-04-27T17:20:40,OK,words_enviadas,132.55,115.34,50.000,232.68
2026-04-27T17:20:41,OK,words_enviadas,126.10,108.73,50.000,211.39
2026-04-27T17:20:43,OK,words_enviadas,130.49,108.73,50.000,211.81
2026-04-27T17:20:44,OK,words_enviadas,60.99,26.61,50.000,119.48
2026-04-27T17:20:44,OK,words_enviadas,86.56,27.15,50.000,120.58
2026-04-27T17:20:48,OK,words_enviadas,92.23,15.12,50.000,37.41
2026-04-27T17:20:48,OK,words_enviadas,133.04,10.70,50.000,64.77
2026-04-27T17:20:50,OK,words_enviadas,140.27,24.17,50.000,50.49
2026-04-27T17:20:51,OK,words_enviadas,23.70,82.32,50.000,19.98
2026-04-27T17:20:51,OK,words_enviadas,17.60,93.80,50.000,62.94
2026-04-27T17:20:52,OK,words_enviadas,13.56,72.52,50.000,37.66
2026-04-27T17:20:52,OK,words_enviadas,23.32,94.99,50.000,37.66
2026-04-27T17:20:52,OK,words_enviadas,24.92,94.63,50.000,64.21
2026-04-27T17:20:53,OK,words_enviadas,22.64,81.83,50.000,21.57
2026-04-27T17:20:54,OK,words_enviadas,28.28,89.74,50.000,54.63
2026-04-27T17:20:55,OK,words_enviadas,49.04,30.13,50.000,343.61
2026-04-27T17:20:59,OK,words_enviadas,62.98,67.53,50.000,0.00
2026-04-27T17:20:59,OK,words_enviadas,70.05,88.51,50.000,270.00
2026-04-27T17:20:59,OK,words_enviadas,154.71,132.06,50.000,293.50
2026-04-27T17:21:01,OK,words_enviadas,63.48,157.22,50.000,269.27
2026-04-27T17:21:01,OK,words_enviadas,56.83,157.52,50.000,322.70
2026-04-27T17:21:02,OK,words_enviadas,76.86,159.78,50.000,282.89
2026-04-27T17:21:02,OK,words_enviadas,127.80,172.69,50.000,255.76
2026-04-27T17:21:04,OK,words_enviadas,155.92,77.40,50.000,284.57
2026-04-27T17:21:06,OK,words_enviadas,156.06,79.24,50.000,284.31
2026-04-27T17:21:07,OK,words_enviadas,47.96,170.30,50.000,344.79
2026-04-27T17:21:08,OK,words_enviadas,71.43,173.70,50.000,346.61
2026-04-27T17:21:10,OK,words_enviadas,85.73,157.48,50.000,248.54
2026-04-27T17:21:10,OK,words_enviadas,83.03,122.29,50.000,254.54
2026-04-27T17:21:13,OK,words_enviadas,81.39,125.42,50.000,255.45
2026-04-27T17:21:14,OK,words_enviadas,51.01,94.89,50.000,78.94
2026-04-27T17:21:17,OK,words_enviadas,64.95,94.49,50.000,181.30
2026-04-27T17:21:18,OK,words_enviadas,64.71,69.17,50.000,181.30
2026-04-27T17:21:19,OK,words_enviadas,55.12,72.52,50.000,160.58
2026-04-27T17:21:21,OK,words_enviadas,101.25,150.16,50.000,243.43
2026-04-27T17:21:23,OK,words_enviadas,160.48,51.18,50.000,267.37
2026-04-27T17:21:25,OK,words_enviadas,157.43,48.31,50.000,267.09
2026-04-27T17:21:27,OK,words_enviadas,196.58,97.14,50.000,312.74
2026-04-27T17:21:27,OK,words_enviadas,175.11,161.90,50.000,267.40
2026-04-27T17:21:29,OK,words_enviadas,188.69,109.30,50.000,179.06
2026-04-27T17:21:31,OK,words_enviadas,188.43,109.99,50.000,177.37
2026-04-27T17:21:40,OK,words_enviadas,131.43,126.33,50.000,79.25
2026-04-27T17:21:40,OK,words_enviadas,139.26,135.28,50.000,55.49
2026-04-27T17:21:43,OK,words_enviadas,113.05,147.23,50.000,85.53
2026-04-27T17:21:43,OK,words_enviadas,128.64,33.42,50.000,236.31
2026-04-27T17:21:46,OK,words_enviadas,140.79,30.79,50.000,238.57
2026-04-27T17:21:48,OK,words_enviadas,133.37,23.54,50.000,19.58
2026-04-27T17:21:48,OK,words_enviadas,151.49,30.23,50.000,223.83
2026-04-27T17:21:48,OK,words_enviadas,144.40,22.02,50.000,247.93
2026-04-27T17:21:51,OK,words_enviadas,143.71,22.68,50.000,247.54
2026-04-27T17:21:54,OK,words_enviadas,143.78,32.91,50.000,247.80
2026-04-27T17:21:56,OK,words_enviadas,143.94,22.77,50.000,247.71
2026-04-27T17:29:52,OK,words_enviadas,95.52,154.15,50.000,294.94
2026-04-27T17:29:54,OK,words_enviadas,95.51,154.21,50.000,295.08
2026-04-27T17:29:55,OK,words_enviadas,88.93,159.68,50.000,318.74
2026-04-27T17:29:55,OK,words_enviadas,95.57,154.30,50.000,295.46
2026-04-27T17:29:56,OK,words_enviadas,40.49,94.93,50.000,319.44
2026-04-27T17:29:58,OK,words_enviadas,40.27,94.90,50.000,318.26
2026-04-27T17:29:59,OK,words_enviadas,46.02,89.78,50.000,295.32
2026-04-27T17:30:01,OK,words_enviadas,40.46,95.06,50.000,318.26
2026-04-27T17:30:04,OK,words_enviadas,40.87,94.76,50.000,317.98
2026-04-27T17:30:06,OK,words_enviadas,46.02,89.76,50.000,319.49
2026-04-27T17:30:07,OK,words_enviadas,45.96,91.06,50.000,295.32
2026-04-27T17:30:09,OK,words_enviadas,39.46,94.91,50.000,320.19
2026-04-27T17:30:09,OK,words_enviadas,45.86,91.09,50.000,299.74
2026-04-27T17:30:11,OK,words_enviadas,95.39,154.06,50.000,293.96
2026-04-27T17:30:13,OK,words_enviadas,88.90,160.30,50.000,295.46
2026-04-27T17:30:14,OK,words_enviadas,88.80,160.20,50.000,318.13
2026-04-27T17:30:15,OK,words_enviadas,95.49,154.58,50.000,295.46
2026-04-27T17:30:16,OK,words_enviadas,45.97,88.33,50.000,295.46
2026-04-27T17:30:16,OK,words_enviadas,38.72,93.36,50.000,319.98
2026-04-27T17:30:19,OK,words_enviadas,45.81,91.34,50.000,321.15
2026-04-27T17:30:19,OK,words_enviadas,46.43,91.11,50.000,296.28
2026-04-27T17:30:21,OK,words_enviadas,110.51,52.28,50.000,32.86
2026-04-27T17:30:21,OK,words_enviadas,114.47,60.54,50.000,56.31
2026-04-27T17:30:22,OK,words_enviadas,117.43,68.32,50.000,77.79
2026-04-27T17:30:23,OK,words_enviadas,114.85,60.24,50.000,56.58
2026-04-27T17:30:23,OK,words_enviadas,31.96,120.23,50.000,291.45
2026-04-27T17:30:24,OK,words_enviadas,21.33,120.28,50.000,335.80
2026-04-27T17:30:24,OK,words_enviadas,27.97,126.06,50.000,314.71
2026-04-27T17:30:24,OK,words_enviadas,30.08,117.80,50.000,335.80
2026-04-27T17:30:25,OK,words_enviadas,45.46,122.53,50.000,314.71
2026-04-27T17:30:25,OK,words_enviadas,45.84,122.33,50.000,291.41
2026-04-27T17:30:27,OK,words_enviadas,119.19,63.16,50.000,71.57
2026-04-27T17:30:29,OK,words_enviadas,116.17,62.55,50.000,56.89
2026-04-27T17:30:30,OK,words_enviadas,42.90,177.08,50.000,328.04
2026-04-27T17:30:31,OK,words_enviadas,47.31,172.84,50.000,305.96
2026-04-27T17:30:31,OK,words_enviadas,35.28,142.45,50.000,290.43
2026-04-27T17:30:33,OK,words_enviadas,34.28,148.04,50.000,291.80
2026-04-27T17:30:34,OK,words_enviadas,94.00,45.05,50.000,52.73
2026-04-27T17:30:34,OK,words_enviadas,95.72,68.26,50.000,70.73
2026-04-27T17:30:35,OK,words_enviadas,92.50,43.96,50.000,52.43
2026-04-27T17:30:37,OK,words_enviadas,95.57,47.66,50.000,61.46
2026-04-27T17:30:38,OK,words_enviadas,122.90,24.34,50.000,247.48
2026-04-27T17:30:39,OK,words_enviadas,145.15,24.46,50.000,247.48
2026-04-27T17:30:41,OK,words_enviadas,41.61,176.74,50.000,328.61
2026-04-27T17:30:42,OK,words_enviadas,62.76,175.45,50.000,328.04
2026-04-27T17:30:44,OK,words_enviadas,62.40,183.37,50.000,328.90
2026-04-27T17:30:44,OK,words_enviadas,54.40,65.18,50.000,303.32
2026-04-27T17:30:46,OK,words_enviadas,58.87,56.76,50.000,303.08
2026-04-27T17:30:48,OK,words_enviadas,94.36,46.53,50.000,232.55
2026-04-27T17:30:51,OK,words_enviadas,85.86,32.58,50.000,215.03
2026-04-27T17:30:52,OK,words_enviadas,117.39,58.45,50.000,74.05
2026-04-27T17:30:52,OK,words_enviadas,164.72,56.85,50.000,74.05
2026-04-27T17:30:54,OK,words_enviadas,59.48,129.83,50.000,315.00
2026-04-27T17:30:55,OK,words_enviadas,87.95,123.10,50.000,294.73
2026-04-27T17:30:55,OK,words_enviadas,88.59,129.18,50.000,316.74
2026-04-27T17:30:56,OK,words_enviadas,94.20,127.26,50.000,294.44
2026-04-27T17:30:56,OK,words_enviadas,88.57,132.26,50.000,317.01
2026-04-27T17:35:48,OK,words_enviadas,93.47,126.31,50.000,293.50
2026-04-27T17:35:50,OK,words_enviadas,88.83,132.12,50.000,317.86
2026-04-27T17:35:51,OK,words_enviadas,93.68,126.13,50.000,293.96
2026-04-27T17:35:52,OK,words_enviadas,88.38,132.28,50.000,318.96
2026-04-27T17:35:52,OK,words_enviadas,93.64,127.76,50.000,294.54
2026-04-27T17:35:54,OK,words_enviadas,93.74,126.00,50.000,293.50
2026-04-27T17:35:55,OK,words_enviadas,88.10,132.12,50.000,318.16
2026-04-27T17:35:57,OK,words_enviadas,89.34,135.07,50.000,318.96
2026-04-27T17:36:00,OK,words_enviadas,87.38,133.58,50.000,318.16
2026-04-27T17:36:00,OK,words_enviadas,93.75,127.51,50.000,294.44
2026-04-27T17:36:01,OK,words_enviadas,86.70,132.11,50.000,319.79
2026-04-27T17:36:03,OK,words_enviadas,87.44,133.78,50.000,317.01
2026-04-27T17:36:05,OK,words_enviadas,93.18,132.50,50.000,329.80
2026-04-27T17:36:05,OK,words_enviadas,169.84,148.85,50.000,29.80
2026-04-27T17:36:07,OK,words_enviadas,167.71,160.08,50.000,59.37
2026-04-27T17:36:08,OK,words_enviadas,170.32,148.16,50.000,29.69
2026-04-27T17:36:09,OK,words_enviadas,126.22,52.15,50.000,135.00
2026-04-27T17:36:12,OK,words_enviadas,125.75,52.90,50.000,135.94
2026-04-27T17:36:14,OK,words_enviadas,29.90,177.30,50.000,326.04
2026-04-27T17:36:17,OK,words_enviadas,37.33,182.86,50.000,339.50
2026-04-27T17:36:17,OK,words_enviadas,80.62,44.17,50.000,347.07
2026-04-27T17:36:19,OK,words_enviadas,87.87,45.86,50.000,325.20
2026-04-27T17:36:21,OK,words_enviadas,23.66,134.92,50.000,280.44
2026-04-27T17:36:21,OK,words_enviadas,13.73,143.37,50.000,307.21
2026-04-27T17:36:22,OK,words_enviadas,124.37,35.50,50.000,325.30
2026-04-27T17:36:22,OK,words_enviadas,162.58,41.78,50.000,325.30
2026-04-27T17:36:23,OK,words_enviadas,162.27,41.98,50.000,301.33
2026-04-27T17:36:24,OK,words_enviadas,70.82,117.73,50.000,295.13
2026-04-27T17:36:26,OK,words_enviadas,97.87,139.57,50.000,291.67
2026-04-27T17:36:27,OK,words_enviadas,95.70,116.88,50.000,266.87
2026-04-27T17:36:27,OK,words_enviadas,101.53,116.90,50.000,295.87
2026-04-27T17:36:27,OK,words_enviadas,94.46,116.47,50.000,266.87
2026-04-27T17:36:28,OK,words_enviadas,42.81,47.97,50.000,345.62
2026-04-27T17:36:28,OK,words_enviadas,32.63,48.61,50.000,3.18
2026-04-27T17:36:28,OK,words_enviadas,36.36,49.31,50.000,346.43
2026-04-27T17:36:31,OK,words_enviadas,42.74,51.65,50.000,345.96
2026-04-27T17:37:54,OK,words_enviadas,167.67,141.07,50.000,21.04
2026-04-27T17:37:56,OK,words_enviadas,165.74,146.00,50.000,20.79
2026-04-27T17:37:57,OK,words_enviadas,166.66,160.67,50.000,62.80
2026-04-27T17:37:57,OK,words_enviadas,167.35,146.90,50.000,21.25
2026-04-27T17:38:00,OK,words_enviadas,165.70,146.00,50.000,21.64
2026-04-27T17:38:36,OK,words_enviadas,165.42,146.08,50.000,21.80
2026-04-27T17:38:38,OK,words_enviadas,165.53,145.81,50.000,20.85
2026-04-27T17:38:40,OK,words_enviadas,165.38,145.98,50.000,21.25
2026-04-27T17:38:42,OK,words_enviadas,166.07,145.80,50.000,20.79
2026-04-27T17:38:44,OK,words_enviadas,169.55,146.87,50.000,21.80
2026-04-27T17:42:55,OK,words_enviadas,143.38,131.43,50.000,36.73
2026-04-27T17:42:58,OK,words_enviadas,151.37,137.62,50.000,37.69
2026-04-27T17:43:00,OK,words_enviadas,134.01,129.68,50.000,13.41
2026-04-27T17:43:00,OK,words_enviadas,151.55,139.80,50.000,41.82
2026-04-27T17:43:03,OK,words_enviadas,143.26,132.88,50.000,37.69
2026-04-27T17:43:05,OK,words_enviadas,151.44,137.51,50.000,37.57
2026-04-27T17:46:07,FAIL,sin_deteccion_timeout,,,,
2026-04-27T17:48:55,FAIL,sin_deteccion_timeout,,,,
2026-04-27T17:49:00,OK,words_enviadas,177.93,54.61,50.000,243.43
2026-04-27T17:49:03,OK,words_enviadas,174.50,44.28,50.000,246.80
2026-04-27T17:49:05,OK,words_enviadas,174.81,51.10,50.000,243.43
2026-04-27T17:49:07,OK,words_enviadas,175.87,54.02,50.000,243.43
2026-04-27T17:49:09,OK,words_enviadas,177.05,58.63,50.000,243.43
2026-04-27T17:49:11,OK,words_enviadas,177.36,54.90,50.000,246.04
2026-04-27T17:49:14,OK,words_enviadas,176.96,53.74,50.000,246.04
2026-04-27T17:49:16,OK,words_enviadas,176.84,53.79,50.000,245.90
2026-04-27T17:49:18,OK,words_enviadas,180.14,62.54,50.000,246.25
2026-04-27T17:49:20,OK,words_enviadas,177.66,56.09,50.000,259.75
2026-04-27T17:49:22,OK,words_enviadas,177.04,55.49,50.000,245.96
2026-04-27T17:49:25,OK,words_enviadas,174.34,55.94,50.000,245.32
2026-04-27T17:49:27,OK,words_enviadas,174.83,56.21,50.000,245.61
2026-04-27T17:49:29,OK,words_enviadas,184.08,55.54,50.000,242.91
2026-04-27T17:49:30,OK,words_enviadas,112.83,87.54,50.000,183.91
2026-04-27T17:49:31,OK,words_enviadas,111.90,92.37,50.000,162.99
2026-04-27T17:49:39,OK,words_enviadas,120.52,90.38,50.000,157.46
2026-04-27T17:49:42,OK,words_enviadas,119.57,90.25,50.000,157.67
2026-04-27T17:49:47,OK,words_enviadas,119.51,90.28,50.000,157.46
2026-04-27T17:49:49,OK,words_enviadas,121.57,88.94,50.000,164.25
2026-04-27T17:49:52,OK,words_enviadas,115.40,95.97,50.000,163.86
2026-04-27T17:49:52,OK,words_enviadas,83.42,89.17,50.000,236.93
2026-04-27T17:49:54,OK,words_enviadas,62.36,29.91,50.000,215.27
2026-04-27T17:49:54,OK,words_enviadas,118.84,52.20,50.000,193.17
2026-04-27T17:49:55,OK,words_enviadas,119.48,123.60,50.000,162.96
2026-04-27T17:49:57,OK,words_enviadas,119.79,124.87,50.000,161.92
2026-04-27T17:50:00,OK,words_enviadas,115.68,127.94,50.000,163.14
2026-04-27T17:50:02,OK,words_enviadas,119.85,124.66,50.000,163.30
2026-04-27T17:50:06,OK,words_enviadas,111.61,130.01,50.000,162.94
2026-04-27T17:50:06,OK,words_enviadas,122.49,70.84,50.000,274.13
2026-04-27T17:50:07,OK,words_enviadas,139.96,43.48,50.000,192.53
2026-04-27T17:50:07,OK,words_enviadas,114.69,54.62,50.000,194.32
2026-04-27T17:50:08,OK,words_enviadas,122.23,71.70,50.000,107.90
2026-04-27T17:50:08,OK,words_enviadas,139.95,43.91,50.000,190.30
2026-04-27T17:50:09,OK,words_enviadas,114.14,56.90,50.000,192.53
2026-04-27T17:50:09,OK,words_enviadas,123.33,71.40,50.000,285.71
2026-04-27T17:50:09,OK,words_enviadas,139.31,44.08,50.000,193.50
2026-04-27T17:50:10,OK,words_enviadas,121.98,72.03,50.000,109.89
2026-04-27T17:50:12,OK,words_enviadas,130.74,19.11,50.000,110.27
2026-04-27T17:50:12,OK,words_enviadas,117.34,30.16,50.000,200.28
2026-04-27T17:50:12,OK,words_enviadas,120.19,70.35,50.000,113.75
2026-04-27T17:50:13,OK,words_enviadas,117.11,30.83,50.000,194.30
2026-04-27T17:50:13,OK,words_enviadas,164.37,167.03,50.000,337.91
2026-04-27T17:50:15,OK,words_enviadas,166.37,177.49,50.000,339.87
2026-04-27T17:50:15,OK,words_enviadas,161.55,153.58,50.000,352.87
2026-04-27T17:50:17,OK,words_enviadas,134.80,57.54,50.000,180.00
2026-04-27T17:50:17,OK,words_enviadas,138.28,37.37,50.000,187.70
2026-04-27T17:50:18,OK,words_enviadas,110.27,137.63,50.000,165.26
2026-04-27T17:50:19,OK,words_enviadas,115.00,152.94,50.000,138.64
2026-04-27T17:50:19,OK,words_enviadas,161.67,152.24,50.000,346.57
2026-04-27T17:50:20,OK,words_enviadas,167.06,177.71,50.000,321.79
2026-04-27T17:50:20,OK,words_enviadas,184.17,152.22,50.000,0.00
2026-04-27T17:50:20,OK,words_enviadas,161.67,151.23,50.000,346.57
2026-04-27T17:50:22,OK,words_enviadas,138.64,36.14,50.000,186.01
2026-04-27T17:50:22,OK,words_enviadas,114.78,42.45,50.000,194.04
2026-04-27T17:50:23,OK,words_enviadas,138.96,38.40,50.000,180.00
2026-04-27T17:50:23,OK,words_enviadas,161.62,150.92,50.000,347.30
